EN_CC_200030.txt	Other	Other
EN_CC_200063.txt	CC: Criticism of institutions and authorities	CC: Criticism of institutions and authorities: Criticism of national governments
EN_CC_200064.txt	CC: Amplifying Climate Fears	CC: Amplifying Climate Fears: Doomsday scenarios for humans
EN_CC_200054.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_CC_200049.txt	CC: Amplifying Climate Fears;CC: Questioning the measurements and science;CC: Downplaying climate change	CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Questioning the measurements and science: Other;CC: Downplaying climate change: Weather suggests the trend is global cooling;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Other
EN_CC_200065.txt	CC: Questioning the measurements and science;CC: Amplifying Climate Fears	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other
EN_CC_200069.txt	CC: Criticism of climate movement;CC: Amplifying Climate Fears	CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Other;CC: Amplifying Climate Fears: Other
EN_CC_200070.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Questioning the measurements and science;CC: Controversy about green technologies	CC: Criticism of institutions and authorities: Other;CC: Criticism of climate policies: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Controversy about green technologies: Other
EN_CC_200078.txt	CC: Criticism of climate policies;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Climate policies are ineffective;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of institutions and authorities: Criticism of national governments
EN_CC_200071.txt	CC: Criticism of climate policies;CC: Controversy about green technologies;CC: Amplifying Climate Fears;CC: Criticism of climate movement;CC: Green policies are geopolitical instruments	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Other;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Other;CC: Controversy about green technologies: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Amplifying Climate Fears: Other;CC: Amplifying Climate Fears: Other;CC: Amplifying Climate Fears: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Green policies are geopolitical instruments: Other;CC: Green policies are geopolitical instruments: Other
EN_UA_DEV_100012.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy	URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests
EN_CC_200079.txt	CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Criticism of institutions and authorities: Criticism of international entities
EN_UA_DEV_100019.txt	Other	Other
EN_UA_DEV_100026.txt	URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Other
EN_UA_DEV_100029.txt	URW: Speculating war outcomes	URW: Speculating war outcomes: Other
EN_UA_DEV_100005.txt	URW: Praise of Russia;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy	URW: Praise of Russia: Praise of Russian military might;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: Other
EN_UA_DEV_100034.txt	URW: Overpraising the West;URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Overpraising the West: The West belongs in the right side of history;URW: Overpraising the West: The West has the strongest international support;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: Other
EN_UA_DEV_100036.txt	Other	Other
EN_UA_DEV_100013.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Distrust towards Media: Other;URW: Amplifying war-related fears: Other
EN_UA_DEV_100033.txt	URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Praise of Russia;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Other;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Praise of Russian President Vladimir Putin;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other
EN_UA_DEV_20.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Amplifying war-related fears	URW: Blaming the war on others rather than the invader: Other;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Negative Consequences for the West: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_UA_DEV_213.txt	URW: Blaming the war on others rather than the invader;URW: Amplifying war-related fears;URW: Distrust towards Media;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Negative Consequences for the West;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Blaming the war on others rather than the invader: Other;URW: Amplifying war-related fears: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Other;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Other;URW: Negative Consequences for the West: Other;URW: Speculating war outcomes: Other
EN_UA_DEV_214.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other
EN_UA_DEV_215.txt	URW: Discrediting Ukraine;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Speculating war outcomes;URW: Hidden plots by secret schemes of powerful groups	URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Western media is an instrument of propaganda
EN_UA_DEV_22.txt	URW: Blaming the war on others rather than the invader;URW: Speculating war outcomes;URW: Negative Consequences for the West	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Other
