EN_CC_200054.txt	Other	Other
EN_CC_200047.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Green policies are geopolitical instruments	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Other;CC: Criticism of climate policies: Other;CC: Criticism of climate policies: Other
EN_UA_DEV_100004.txt	URW: Praise of Russia;URW: Speculating war outcomes;URW: Distrust towards Media;URW: Discrediting Ukraine;URW: Russia is the Victim	Other
EN_UA_DEV_215.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Amplifying war-related fears	Other
EN_UA_DEV_100002.txt	URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Amplifying war-related fears	Other
EN_CC_200035.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments	CC: Controversy about green technologies: Renewable energy is costly;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Green policies are geopolitical instruments: Other;CC: Green policies are geopolitical instruments: Other
EN_CC_200046.txt	CC: Climate change is beneficial;CC: Downplaying climate change;CC: Criticism of climate policies;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Other;CC: Criticism of climate policies: Other;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other
EN_UA_DEV_100013.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Distrust towards Media	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Amplifying war-related fears: Other;URW: Distrust towards Media: Western media is an instrument of propaganda
EN_CC_200071.txt	CC: Criticism of climate policies;CC: Downplaying climate change;CC: Controversy about green technologies;CC: Criticism of climate movement;CC: Green policies are geopolitical instruments	Other
EN_CC_200034.txt	CC: Criticism of climate policies;CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Downplaying climate change	Other
EN_UA_DEV_22.txt	URW: Discrediting the West, Diplomacy;URW: Blaming the war on others rather than the invader;URW: Negative Consequences for the West;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_UA_DEV_213.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears	Other
EN_UA_DEV_100005.txt	URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy;URW: Blaming the war on others rather than the invader;URW: Russia is the Victim;URW: Praise of Russia;URW: Hidden plots by secret schemes of powerful groups;URW: Negative Consequences for the West	Other
EN_CC_200077.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups;CC: Green policies are geopolitical instruments	CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative
EN_CC_200036.txt	CC: Criticism of climate movement;CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Hidden plots by secret schemes of powerful groups	CC: Controversy about green technologies: Other;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Other;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
EN_UA_DEV_100003.txt	URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Praise of Russia;URW: Praise of Russia;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Speculating war outcomes: Other;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Speculating war outcomes: Other;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other
EN_UA_DEV_100033.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Praise of Russia;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Amplifying war-related fears	URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: The West is russophobic
EN_UA_DEV_20.txt	URW: Discrediting the West, Diplomacy;URW: Praise of Russia;URW: Discrediting Ukraine;URW: Praise of Russia;URW: Discrediting Ukraine;URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Praise of Russia;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Discrediting Ukraine;URW: Negative Consequences for the West;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other
