EN_CC_200030.txt	Other	Other
EN_CC_200064.txt	CC: Criticism of climate movement;CC: Downplaying climate change	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other;CC: Downplaying climate change: Humans and nature will adapt to the changes;CC: Downplaying climate change: Other
EN_CC_200049.txt	CC: Criticism of climate policies;CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Other;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Humans and nature will adapt to the changes;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Data shows no temperature increase;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other
EN_CC_200054.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Green policies are geopolitical instruments;CC: Controversy about green technologies	CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Green policies are geopolitical instruments: Other;CC: Controversy about green technologies: Nuclear energy is not climate friendly;CC: Controversy about green technologies: Other
EN_CC_200063.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Downplaying climate change	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Humans and nature will adapt to the changes
EN_CC_200069.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Criticism of climate movement	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Downplaying climate change: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other
EN_CC_200065.txt	CC: Criticism of climate movement;CC: Questioning the measurements and science;CC: Downplaying climate change	CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other
EN_CC_200078.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Humans and nature will adapt to the changes
EN_CC_200071.txt	CC: Criticism of climate policies;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments;CC: Downplaying climate change	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are ineffective;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Green policies are geopolitical instruments: Green activities are a form of neo-colonialism;CC: Green policies are geopolitical instruments: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Humans and nature will adapt to the changes;CC: Downplaying climate change: Other
EN_CC_200070.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Criticism of climate movement	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Downplaying climate change: Humans and nature will adapt to the changes;CC: Downplaying climate change: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other
EN_CC_200085.txt	Other	Other
EN_CC_200077.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Downplaying climate change	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Other;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other
EN_UA_DEV_100004.txt	Other	Other
EN_CC_200079.txt	CC: Criticism of institutions and authorities;CC: Green policies are geopolitical instruments;CC: Criticism of climate policies;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Green policies are geopolitical instruments: Green activities are a form of neo-colonialism;CC: Green policies are geopolitical instruments: Other;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Other;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Hidden plots by secret schemes of powerful groups: Other
EN_CC_200081.txt	CC: Criticism of climate policies;CC: Controversy about green technologies;CC: Downplaying climate change	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Other;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Other;CC: Downplaying climate change: Humans and nature will adapt to the changes;CC: Downplaying climate change: Other
EN_UA_DEV_100002.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Negative Consequences for the West;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: Other;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Other;URW: Negative Consequences for the West: Other;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other
EN_UA_DEV_100019.txt	Other	Other
EN_UA_DEV_100003.txt	URW: Praise of Russia;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Speculating war outcomes: Russian army will lose all the occupied territories;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other
EN_UA_DEV_100005.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Amplifying war-related fears;URW: Distrust towards Media	URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Other
EN_UA_DEV_100012.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Distrust towards Media	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Other
EN_UA_DEV_100013.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The EU is divided;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: Other;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Distrust towards Media: Other;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other
EN_UA_DEV_100026.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Criticism of climate movement;CC: Green policies are geopolitical instruments	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Green policies are geopolitical instruments: Green activities are a form of neo-colonialism;CC: Green policies are geopolitical instruments: Other
EN_UA_DEV_100036.txt	Other	Other
EN_UA_DEV_20.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Amplifying war-related fears;URW: Negative Consequences for the West	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other
EN_UA_DEV_100034.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Praise of Russia;URW: Overpraising the West;URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Hidden plots by secret schemes of powerful groups	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West is weak;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Other;URW: Praise of Russia: Russia is a guarantor of peace and prosperity;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Praise of Russian President Vladimir Putin;URW: Praise of Russia: Russia has international support from a number of countries and people;URW: Praise of Russia: Russian invasion has strong national support;URW: Praise of Russia: Other;URW: Overpraising the West: The West belongs in the right side of history;URW: Overpraising the West: The West has the strongest international support;URW: Overpraising the West: Other;URW: Speculating war outcomes: Russian army will lose all the occupied territories;URW: Speculating war outcomes: Other;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Other;URW: Negative Consequences for the West: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: Other;URW: Hidden plots by secret schemes of powerful groups: Other
EN_UA_DEV_100029.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Blaming the war on others rather than the invader;URW: Russia is the Victim;URW: Praise of Russia;URW: Overpraising the West;URW: Speculating war outcomes;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Hidden plots by secret schemes of powerful groups	URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Other;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: Other;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Praise of Russian President Vladimir Putin;URW: Praise of Russia: Russia is a guarantor of peace and prosperity;URW: Praise of Russia: Russia has international support from a number of countries and people;URW: Praise of Russia: Russian invasion has strong national support;URW: Praise of Russia: Other;URW: Overpraising the West: NATO will destroy Russia;URW: Overpraising the West: The West has the strongest international support;URW: Overpraising the West: The West belongs in the right side of history;URW: Speculating war outcomes: Russian army is collapsing;URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: The conflict will increase the Ukrainian refugee flows to Europe;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Distrust towards Media: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: Other;URW: Hidden plots by secret schemes of powerful groups: Other
EN_UA_DEV_213.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Negative Consequences for the West;URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader	URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: Other;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other
EN_UA_DEV_215.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Distrust towards Media;URW: Negative Consequences for the West	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Speculating war outcomes: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Distrust towards Media: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other
EN_UA_DEV_214.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader	URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The EU is divided;URW: Discrediting the West, Diplomacy: Other;URW: Speculating war outcomes: Russian army will lose all the occupied territories;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: Other;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other
EN_UA_DEV_100033.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Praise of Russia;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Blaming the war on others rather than the invader: Other;URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: Other;URW: Praise of Russia: Praise of Russian President Vladimir Putin;URW: Praise of Russia: Russia is a guarantor of peace and prosperity;URW: Praise of Russia: Russia has international support from a number of countries and people;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Distrust towards Media: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: Other;URW: Speculating war outcomes: Russian army is collapsing;URW: Speculating war outcomes: Other
