PT_URW_TEST_466.txt	URW: Discrediting Ukraine	URW: Discrediting Ukraine: Discrediting Ukrainian nation and society
PT_URW_TEST_478.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other
PT_CC_TEST_456.txt	Other	Other
PT_CC_TEST_441.txt	CC: Criticism of climate policies;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other;CC: Criticism of institutions and authorities: Criticism of the EU;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Hidden plots by secret schemes of powerful groups: Other
PT_CC_TEST_442.txt	CC: Criticism of climate movement;CC: Criticism of institutions and authorities	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
PT_CC_TEST_460.txt	CC: Amplifying Climate Fears	CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Doomsday scenarios for humans
PT_CC_TEST_513.txt	CC: Amplifying Climate Fears;CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Controversy about green technologies;CC: Criticism of climate movement	CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Other;CC: Downplaying climate change: Other;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other
PT_URW_TEST_476.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: Other
PT_URW_TEST_497.txt	URW: Praise of Russia;URW: Speculating war outcomes	URW: Praise of Russia: Praise of Russian military might;URW: Speculating war outcomes: Other
PT_CC_TEST_521.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Criticism of institutions and authorities;CC: Criticism of climate movement	CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Other;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other;CC: Criticism of institutions and authorities: Other;CC: Criticism of climate movement: Climate movement is alarmist
PT_URW_TEST_467.txt	URW: Distrust towards Media;URW: Speculating war outcomes	URW: Distrust towards Media: Other;URW: Speculating war outcomes: Other
PT_URW_TEST_471.txt	URW: Distrust towards Media;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting the West, Diplomacy: Other;URW: Russia is the Victim: The West is russophobic
PT_CC_TEST_523.txt	CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Other;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
PT_CC_TEST_443.txt	CC: Criticism of climate movement;CC: Questioning the measurements and science;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
PT_URW_TEST_493.txt	URW: Discrediting Ukraine;URW: Hidden plots by secret schemes of powerful groups;URW: Speculating war outcomes;URW: Amplifying war-related fears;URW: Distrust towards Media;URW: Discrediting the West, Diplomacy	URW: Discrediting Ukraine: Rewriting Ukraine’s history;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work
PT_CC_TEST_448.txt	CC: Criticism of climate movement;CC: Amplifying Climate Fears	CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_URW_TEST_511.txt	URW: Praise of Russia	URW: Praise of Russia: Praise of Russian military might
PT_CC_TEST_451.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Amplifying Climate Fears	CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of the EU;CC: Controversy about green technologies: Nuclear energy is not climate friendly;CC: Controversy about green technologies: Other;CC: Controversy about green technologies: Other;CC: Amplifying Climate Fears: Doomsday scenarios for humans
PT_URW_TEST_440.txt	URW: Amplifying war-related fears;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy	URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work
PT_CC_TEST_445.txt	CC: Criticism of climate policies;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
PT_URW_TEST_480.txt	URW: Russia is the Victim;URW: Praise of Russia;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Negative Consequences for the West	URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Praise of Russia: Other;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire
PT_CC_TEST_457.txt	CC: Questioning the measurements and science;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of institutions and authorities: Other
PT_CC_TEST_515.txt	CC: Green policies are geopolitical instruments;CC: Controversy about green technologies;CC: Criticism of climate movement;CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Amplifying Climate Fears	CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Criticism of climate movement: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Other
PT_CC_TEST_520.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of institutions and authorities;CC: Criticism of climate movement	CC: Downplaying climate change: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Other
PT_CC_TEST_458.txt	CC: Amplifying Climate Fears;CC: Downplaying climate change	CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Amplifying Climate Fears: Other
PT_CC_TEST_529.txt	CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Criticism of climate movement	CC: Questioning the measurements and science: Other;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Amplifying Climate Fears: Earth will be uninhabitable soon;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Ad hominem attacks on key activists
PT_CC_TEST_447.txt	CC: Downplaying climate change;CC: Questioning the measurements and science	CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty
PT_CC_TEST_437.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Data shows no temperature increase;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Humans and nature will adapt to the changes;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Downplaying climate change: Other;CC: Hidden plots by secret schemes of powerful groups: Other;CC: Criticism of institutions and authorities: Other
PT_CC_TEST_533.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Green policies are geopolitical instruments	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative
PT_CC_TEST_530.txt	CC: Amplifying Climate Fears;CC: Downplaying climate change;CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Criticism of climate movement	CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Other;CC: Criticism of climate movement: Climate movement is alarmist
PT_URW_TEST_439.txt	URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII
PT_CC_TEST_522.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Criticism of institutions and authorities;CC: Criticism of climate movement	CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other;CC: Criticism of institutions and authorities: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Other
PT_CC_TEST_449.txt	Other	Other
PT_CC_TEST_444.txt	CC: Downplaying climate change;CC: Criticism of institutions and authorities;CC: Green policies are geopolitical instruments	CC: Downplaying climate change: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
PT_CC_TEST_534.txt	CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of climate policies: Climate policies are ineffective
PT_CC_TEST_438.txt	CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Downplaying climate change	CC: Criticism of institutions and authorities: Other;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Downplaying climate change: Other
PT_URW_TEST_504.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work
PT_CC_TEST_450.txt	CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Data shows no temperature increase;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of institutions and authorities: Other
PT_URW_TEST_489.txt	URW: Russia is the Victim;URW: Negative Consequences for the West	URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Negative Consequences for the West: The conflict will increase the Ukrainian refugee flows to Europe
PT_URW_TEST_464.txt	URW: Speculating war outcomes;URW: Negative Consequences for the West;URW: Discrediting Ukraine;URW: Praise of Russia;URW: Amplifying war-related fears	URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Other;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Praise of Russia: Praise of Russian military might;URW: Amplifying war-related fears: Other
PT_URW_TEST_499.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Amplifying war-related fears;URW: Negative Consequences for the West;URW: Praise of Russia;URW: Russia is the Victim	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Negative Consequences for the West: Other;URW: Praise of Russia: Other;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Other
PT_URW_TEST_485.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Speculating war outcomes;URW: Russia is the Victim	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Speculating war outcomes: Other;URW: Russia is the Victim: The West is russophobic
PT_URW_TEST_473.txt	Other	Other
PT_URW_TEST_468.txt	URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Other
PT_CC_TEST_518.txt	CC: Criticism of climate movement;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of climate policies;CC: Green policies are geopolitical instruments	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Climate movement is corrupt;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Hidden plots by secret schemes of powerful groups: Other;CC: Green policies are geopolitical instruments: Other
PT_CC_TEST_526.txt	CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Downplaying climate change	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other;CC: Downplaying climate change: Other
PT_URW_TEST_491.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: UA is anti-RU extremists;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other
PT_URW_TEST_505.txt	URW: Speculating war outcomes;URW: Amplifying war-related fears;URW: Discrediting Ukraine	URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Amplifying war-related fears: Other
PT_CC_TEST_516.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Other;CC: Downplaying climate change: Human activities do not impact climate change
