CC_TEST_00056.txt	Other	Other
RU_TEST_00009.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy	URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Speculating war outcomes: Ukrainian army is collapsing
CC_TEST_00087.txt	CC: Questioning the measurements and science	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty
RU_TEST_00022.txt	Other	Other
CC_TEST_00049.txt	CC: Criticism of climate movement;CC: Criticism of institutions and authorities	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
CC_TEST_00066.txt	CC: Amplifying Climate Fears	CC: Amplifying Climate Fears: Amplifying existing fears of global warming
RU_TEST_00079.txt	Other	Other
RU_TEST_00067.txt	URW: Russia is the Victim	URW: Russia is the Victim: Other
RU_TEST_00076.txt	URW: Discrediting Ukraine;URW: Hidden plots by secret schemes of powerful groups;URW: Distrust towards Media	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Distrust towards Media: Western media is an instrument of propaganda
RU_TEST_00031.txt	URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Speculating war outcomes: Russian army is collapsing;URW: Amplifying war-related fears: Other
CC_TEST_00027.txt	CC: Controversy about green technologies	CC: Controversy about green technologies: Other
RU_TEST_00014.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Speculating war outcomes: Ukrainian army is collapsing
CC_TEST_00053.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Hidden plots by secret schemes of powerful groups;CC: Downplaying climate change;CC: Green policies are geopolitical instruments	CC: Criticism of climate policies: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative
RU_TEST_00061.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work
CC_TEST_00005.txt	CC: Downplaying climate change;CC: Questioning the measurements and science	CC: Downplaying climate change: Weather suggests the trend is global cooling;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Data shows no temperature increase
RU_TEST_00024.txt	URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: The West is overreacting
CC_TEST_00001.txt	CC: Controversy about green technologies;CC: Criticism of climate policies;CC: Amplifying Climate Fears	CC: Criticism of climate policies: Climate policies are ineffective
CC_TEST_00017.txt	CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Questioning the measurements and science	CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other
RU_TEST_00084.txt	Other	Other
CC_TEST_00023.txt	URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other
RU_TEST_00045.txt	URW: Speculating war outcomes;URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Negative Consequences for the West: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other
CC_TEST_00050.txt	CC: Hidden plots by secret schemes of powerful groups;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments;CC: Criticism of climate movement	CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Hidden plots by secret schemes of powerful groups: Other;CC: Controversy about green technologies: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Green policies are geopolitical instruments: Green activities are a form of neo-colonialism;CC: Criticism of climate movement: Ad hominem attacks on key activists
CC_TEST_00004.txt	Other	Other
CC_TEST_00019.txt	Other	Other
CC_TEST_00035.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Amplifying Climate Fears	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other
CC_TEST_00003.txt	Other	Other
RU_TEST_00057.txt	URW: Praise of Russia;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West is weak
EN_CC_300106.txt	CC: Criticism of climate policies;CC: Controversy about green technologies;CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears	CC: Criticism of climate policies: Climate policies are ineffective;CC: Controversy about green technologies: Nuclear energy is not climate friendly;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Amplifying Climate Fears: Other
RU_TEST_00016.txt	URW: Discrediting Ukraine;URW: Amplifying war-related fears;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Rewriting Ukraine’s history;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other
RU_TEST_00074.txt	URW: Hidden plots by secret schemes of powerful groups;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim	URW: Hidden plots by secret schemes of powerful groups: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Russia is the Victim: The West is russophobic
CC_TEST_00080.txt	CC: Criticism of climate policies;CC: Controversy about green technologies;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Controversy about green technologies: Other;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_300008.txt	URW: Praise of Russia;URW: Discrediting the West, Diplomacy	URW: Praise of Russia: Praise of Russian military might;URW: Discrediting the West, Diplomacy: The West is weak
CC_TEST_00063.txt	CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Hidden plots by secret schemes of powerful groups;CC: Green policies are geopolitical instruments;CC: Criticism of climate movement	CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Amplifying Climate Fears: Other;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Other
CC_TEST_00058.txt	CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Criticism of climate policies;CC: Downplaying climate change	CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of climate policies: Climate policies are ineffective;CC: Downplaying climate change: Climate cycles are natural
RU_TEST_00098.txt	URW: Blaming the war on others rather than the invader;URW: Praise of Russia;URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Russia has international support from a number of countries and people;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
CC_TEST_00033.txt	CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears;CC: Criticism of climate movement	CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Other
EN_CC_200164.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Climate change is beneficial	CC: Downplaying climate change: Other;CC: Downplaying climate change: CO2 concentrations are too small to have an impact;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Climate change is beneficial: CO2 is beneficial
RU_TEST_00095.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Distrust towards Media;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Speculating war outcomes: Other
RU_TEST_00011.txt	URW: Discrediting Ukraine;URW: Negative Consequences for the West;URW: Distrust towards Media	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Negative Consequences for the West: Other;URW: Distrust towards Media: Other
RU_TEST_00055.txt	URW: Discrediting the West, Diplomacy;URW: Hidden plots by secret schemes of powerful groups;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Amplifying war-related fears: Other;URW: Speculating war outcomes: Other
EN_CC_300019.txt	Other	Other
RU_TEST_00020.txt	Other	Other
RU_TEST_00065.txt	URW: Overpraising the West;URW: Speculating war outcomes;URW: Negative Consequences for the West;URW: Amplifying war-related fears	URW: Overpraising the West: The West belongs in the right side of history;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: NATO should/will directly intervene
CC_TEST_00070.txt	CC: Hidden plots by secret schemes of powerful groups;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments;CC: Criticism of institutions and authorities	CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Controversy about green technologies: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
CC_TEST_00093.txt	CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
CC_TEST_00099.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups	CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Other;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
CC_TEST_00039.txt	CC: Criticism of climate policies;CC: Climate change is beneficial;CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups;CC: Amplifying Climate Fears	CC: Criticism of climate policies: Climate policies are only for profit;CC: Climate change is beneficial: CO2 is beneficial;CC: Downplaying climate change: CO2 concentrations are too small to have an impact;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Other;CC: Controversy about green technologies: Other;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Amplifying Climate Fears: Other
RU_TEST_00081.txt	URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Amplifying war-related fears: Other
CC_TEST_00034.txt	CC: Criticism of climate movement;CC: Criticism of climate policies	CC: Criticism of climate movement: Other
CC_TEST_00036.txt	CC: Controversy about green technologies;CC: Criticism of climate policies;CC: Hidden plots by secret schemes of powerful groups	CC: Controversy about green technologies: Other;CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
RU_TEST_00064.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Hidden plots by secret schemes of powerful groups	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting the West, Diplomacy: Other;URW: Hidden plots by secret schemes of powerful groups: Other
CC_TEST_00083.txt	CC: Criticism of climate policies;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Climate policies are ineffective;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
CC_TEST_00072.txt	Other	Other
RU_TEST_00021.txt	URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: Other
CC_TEST_00078.txt	CC: Questioning the measurements and science;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Other;CC: Criticism of institutions and authorities: Other
CC_TEST_00069.txt	CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Questioning the measurements and science	CC: Criticism of institutions and authorities: Other;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty
CC_TEST_00089.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Controversy about green technologies;CC: Amplifying Climate Fears;CC: Green policies are geopolitical instruments	CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Questioning the measurements and science: Other;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Renewable energy is costly;CC: Amplifying Climate Fears: Other;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative
RU_TEST_00012.txt	URW: Blaming the war on others rather than the invader;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Hidden plots by secret schemes of powerful groups	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The EU is divided;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: Other
RU_TEST_00028.txt	URW: Distrust towards Media;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Other;URW: Speculating war outcomes: Other
RU_TEST_00026.txt	URW: Distrust towards Media;URW: Discrediting Ukraine;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Rewriting Ukraine’s history;URW: Amplifying war-related fears: Other
RU_TEST_00096.txt	URW: Speculating war outcomes;URW: Distrust towards Media	URW: Speculating war outcomes: Other;URW: Distrust towards Media: Other
CC_TEST_00010.txt	CC: Criticism of climate policies;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments;CC: Amplifying Climate Fears;CC: Criticism of climate movement	CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Other;CC: Green policies are geopolitical instruments: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other;CC: Criticism of climate movement: Climate movement is alarmist
RU_TEST_00060.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West is weak
CC_TEST_00000.txt	CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Criticism of climate movement;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
EN_UA_300042.txt	Other	Other
RU_TEST_00051.txt	Other	Other
RU_TEST_00030.txt	URW: Negative Consequences for the West;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire
RU_TEST_00075.txt	Other	Other
CC_TEST_00094.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Other;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other
RU_TEST_00029.txt	URW: Discrediting the West, Diplomacy	Other
EN_UA_DEV_27.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Amplifying war-related fears	URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: The West is weak;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
CC_TEST_00006.txt	Other	Other
RU_TEST_00071.txt	Other	Other
RU_TEST_00073.txt	URW: Speculating war outcomes	URW: Speculating war outcomes: Russian army is collapsing
RU_TEST_00002.txt	URW: Discrediting Ukraine;URW: Amplifying war-related fears;URW: Speculating war outcomes	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Speculating war outcomes: Other
CC_TEST_00032.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities	CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Human activities do not impact climate change;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Other
RU_TEST_00013.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Distrust towards Media;URW: Speculating war outcomes;URW: Negative Consequences for the West	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Other;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Other;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Negative Consequences for the West: Other
CC_TEST_00043.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Climate change is beneficial;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups;CC: Amplifying Climate Fears	CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Other;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other;CC: Climate change is beneficial: CO2 is beneficial;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Other;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
